caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,programa_id,programa_desc,finalidad_id,finalidad_desc,funcion_id,funcion_desc,inciso_id,inciso_desc,principal_id,principal_desc,clasificador_economico_2_digitos_id,clasificador_economico_2_digitos_desc,clasificador_economico_3_digitos_id,clasificador_economico_3_digitos_desc,fuente_financiamiento_id,fuente_financiamiento_desc,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha,ejercicio_presupuestario
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,1,Personal permanente,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"143514,526281","143514,526281","143514,526281","129936,89516668",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,2,Personal temporario,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"31301,478523","31301,478523","31301,478523","26709,77172742",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,5,Asistencia social al personal,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"169,827108","169,82710781","169,82710781","163,03785529",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,8,Personal contratado,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,2000,"1999,99999891","1999,99999891",1600,Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,1,"Productos alimenticios, agropecuarios y forestales",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"202,44187","221,41383348","221,41383348","187,25965707",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,2,Textiles y vestuario,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"59,531497","85,31155186","85,31155186","45,36367186",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"26,935638","52,7367662","52,7367662","52,7367662",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,4,Productos de cuero y caucho,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"10,310324","16,717316","16,717316","16,717316",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"279,157868","301,49888704","301,49888704","277,18245545",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,6,Productos de minerales no metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"23,442055","2,665432","2,665432","2,665432",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,7,Productos metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"51,219135","13,354567","13,354567","13,354567",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,8,Minerales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,"0,41068252","0,41068252","0,41068252",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,9,Otros bienes de consumo,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"510,95085","469,88020031","469,88020031","315,82583723",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,1,Servicios básicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1179,71741","1179,71741","1179,71741","910,47636532",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,2,Alquileres y derechos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"67,328846","67,328846","67,328846","50,526608",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1262,398877","1262,39887699","1262,39887699","329,47312388",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"75,618048","75,618048","75,618048","41,37331102",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,5,Servicios comerciales y financieros,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"259,814823","259,814823","259,814823","205,14253451",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,6,Publicidad y propaganda,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"20,865612","20,865612","20,865612","20,8523772",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,7,Pasajes y viáticos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"6765,640244","6765,64024267","6765,64024267","6725,32777542",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,8,"Impuestos, derechos, tasas y juicios",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"172,976846","172,976846","172,976846","171,87942646",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,9,Otros servicios,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1146,6792","1146,6792","1146,6792","1046,70295206",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,4,Bienes de uso,3,Maquinaria y equipo,22,Gastos de capital,221,Inversión real directa,1.1,Tesoro Nacional,"581,97304","581,97303985","581,97303985","464,10780985",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,4,Bienes de uso,5,"Libros, revistas y otros elementos coleccionables",22,Gastos de capital,221,Inversión real directa,1.1,Tesoro Nacional,0,0,0,0,Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,4,Bienes de uso,8,Activos intangibles,22,Gastos de capital,221,Inversión real directa,1.1,Tesoro Nacional,"750,633622","750,63362162","750,63362162","443,67225641",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,5,Transferencias,1,Transferencias al sector privado para financiar gastos corrientes,21,Gastos corrientes,217,Transferencias corrientes,1.1,Tesoro Nacional,"70,8",0,0,0,Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,5,Transferencias,9,Transferencias al exterior,21,Gastos corrientes,217,Transferencias corrientes,1.1,Tesoro Nacional,"226,402",0,0,0,Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,22,Revision de Cuentas Nacionales,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"92,377154","92,377154","92,377154","92,377154",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,25,Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"114,803154","114,803154","114,803154","114,803154",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,27,Monitoreo e Implementacion del Nuevo Codigo Procesal Penal de la Nacion,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,0,0,0,Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,31,Control Parlamentario de Seguimiento de Tramite Legislativo,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"189,217577","189,217577","189,217577","189,217577",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,32,Control Parlamentario de los Fondos de la Seguridad Social,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"138,990577","138,990577","138,990577","138,990577",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,33,Promocion y Seguimiento de la Comunicacion Audiovisual,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1,08",0,0,0,Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,46,Seguimiento y Control de la Gestion de Contratacion y Pago de la Deuda Exterior de la Nacion,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,0,0,0,Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,49,Control Parlamentario sobre Organos y Actividades de Seguridad Interior,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"15,253289","15,2532885","15,2532885","15,2532885",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,1,Personal permanente,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"112685,360623","112685,360623","112685,36062246","103027,86555906",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,2,Personal temporario,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"54673,400509","54673,400509","54673,40050769","48417,01686943",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,5,Asistencia social al personal,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1943,129638","1943,129638","1943,129638","1181,55385145",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,6,Beneficios y compensaciones,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"14077,465173","14077,46517211","14077,46517211","11679,52164299",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,1,Gastos en personal,8,Personal contratado,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"4951,741471","4951,741471","4951,741471","4746,284",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,1,"Productos alimenticios, agropecuarios y forestales",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"784,923893","784,923893","784,923893","648,81646162",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,2,Textiles y vestuario,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"114,160288","64,160288","64,160288","22,01620238",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"39,26975","102,1231995","102,1231995","99,96026244",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,4,Productos de cuero y caucho,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"14,78","14,78","14,78","8,95489998",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"503,090932","333,0921045","333,0921045","275,84039332",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,6,Productos de minerales no metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"3,157","16,86344122","16,86344122","15,52563609",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,7,Productos metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"22,592614","87,35183958","87,35183958","83,44282586",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,8,Minerales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,0,"2,30743475","2,30743475","2,3044112",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,2,Bienes de consumo,9,Otros bienes de consumo,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"337,473679","413,84595545","413,84595545","396,92690484",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,1,Servicios básicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1462,33","1462,33","1462,33","1265,62171398",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,2,Alquileres y derechos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"627,831796","627,831796","627,831796","574,71549006",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"4129,645619","3579,645619","3579,645619","3188,40937781",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"5614,895205","5614,895205","5614,895205","4701,2933322",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,5,Servicios comerciales y financieros,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"594,685487","584,685487","584,685487","562,87592747",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,6,Publicidad y propaganda,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,262648",0,0,0,Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,7,Pasajes y viáticos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"9500,839147","9500,839147","9500,839147","8400,59294235",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
Administración Central,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,0,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,3,Servicios no personales,8,"Impuestos, derechos, tasas y juicios",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"561,994628","561,994628","561,994628","482,30627641",Última actualización del ejercicio 2025: 29 Diciembre 2025.,2025
